row_type,agent,tau_k,name,rmse,nll,msll,avg_step_ms,avg_pred_ms,avg_detect_ms,avg_upd_ms,route_main,route_critic,alarms,tp,fp,fn,tn,precision,recall,f1,time,t,y_obs,y_true_gt,mu,var,sigma,lab_curr,route,pred_alarm,gt_anomaly,w_evt,rolled_m,rolled_c
detail,1,1,,,,,,,,,,,,,,,,,,,1429.0,1429.0,-0.103194934,-0.184667859,-0.0345047038528038,0.001307633477322214,0.03616121509742467,clean,main,0.0,0.0,0.15538534877311827,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1430.0,1430.0,0.0203527558009508,-0.180567447,-0.03229293745674474,0.0013330222049351614,0.03651057661740172,clean,main,0.0,0.0,0.15580751145324823,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1431.0,1431.0,0.1068109991423193,-0.174819878,-0.0390428915592035,0.0013672583734710435,0.03697645701620213,clean,main,0.0,0.0,0.12115281892000229,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1432.0,1432.0,0.0915581996780092,-0.169492317,-0.0468353476651595,0.0014680483192123551,0.038315118676735885,clean,main,0.0,0.0,0.3343979260581419,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1433.0,1433.0,0.0423285058000685,-0.1652559,-0.03815081274924892,0.0016613168732707525,0.04075925506275541,clean,main,0.0,0.0,0.3198432524611732,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1434.0,1434.0,0.0371181892545186,-0.161208418,-0.03292579044769283,0.0017322134538757627,0.041619868499020544,clean,main,0.0,0.0,0.18781597445144582,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1435.0,1435.0,0.044133608566088,-0.157101578,-0.017536657577325067,0.0019773821025483667,0.044467764757724966,clean,main,0.0,0.0,0.16303679999744336,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1436.0,1436.0,0.0767166014433049,-0.152425214,-0.0039141003466938,0.001827475602167377,0.042748983638998685,clean,main,0.0,0.0,0.14344806204330307,1.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1437.0,1437.0,0.0568879506379327,-0.148238951,0.02014415557570932,0.0023737686840391496,0.048721337051020566,clean,main,0.0,0.0,0.18804639496206577,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1438.0,1438.0,0.1668993479235676,-0.141936185,0.027531924069339218,0.0022181349436336192,0.04709707999052191,uncertain,critic,0.0,0.0,0.12924876255450746,0.0,1.0
detail,1,1,,,,,,,,,,,,,,,,,,,1439.0,1439.0,0.1675805945309797,-0.135745849,0.0269918062230593,0.0022760576253000554,0.04770804570824564,uncertain,critic,0.0,0.0,0.43498224050639256,0.0,1.0
detail,1,1,,,,,,,,,,,,,,,,,,,1440.0,1440.0,0.0926292461275845,-0.131178347,0.035890510135847015,0.0022627969448608984,0.04756886528876738,clean,main,0.0,0.0,0.4320133365482284,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1441.0,1441.0,0.0783905494800876,-0.126986969,0.0421334503234837,0.002073767289084099,0.04553863512539763,clean,main,0.0,0.0,0.18957626524811078,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1442.0,1442.0,0.0974627207773519,-0.122497976,0.04813496486350727,0.0018190537623527596,0.04265036649728534,clean,main,0.0,0.0,0.12110882309981486,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1443.0,1443.0,0.0980601817739478,-0.118086812,0.05690496003150427,0.0016971861475225231,0.04119691915086034,clean,main,0.0,0.0,0.16291527363406721,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1444.0,1444.0,0.1153445572681058,-0.113418185,0.061822324129009266,0.0015638813216724053,0.039545939382854535,clean,main,0.0,0.0,0.13778802741267981,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1445.0,1445.0,0.0435964188056295,-0.110277893,0.0676952114846928,0.0014618413397652309,0.038234033788827865,clean,main,0.0,0.0,0.17843481341997913,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1446.0,1446.0,0.0213176795416144,-0.107645982,0.07370880554143135,0.0013100748596034653,0.036194956272987334,clean,main,0.0,0.0,0.07947757090146446,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1447.0,1447.0,0.0929525874677492,-0.10363401,0.07893967089416382,0.0012568665527341002,0.035452313785338474,clean,main,0.0,0.0,0.17501323655917744,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1448.0,1448.0,0.1476315633605165,-0.098608699,0.08476679211522162,0.0012496201542188182,0.03534996682061835,clean,main,0.0,0.0,0.04921607219473023,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1449.0,1449.0,0.0896982344429496,-0.09484256,0.08880464477627355,0.0012950085939707032,0.03598622783747559,clean,main,0.0,0.0,0.21211774327318322,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1450.0,1450.0,0.1186732732296175,-0.090572243,0.09731233462325858,0.0012620086718440535,0.03552476139038872,clean,main,0.0,0.0,0.004618335282298602,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1451.0,1451.0,0.1842578782640712,-0.085075641,0.100504997865545,0.0011810876056460196,0.034366955140745586,clean,main,0.0,0.0,0.07401170370937948,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1452.0,1452.0,0.2100864766421334,-0.079172399,0.09703184560435174,0.0010124070808659115,0.03181834503656517,clean,main,0.0,0.0,0.2830065269180444,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1453.0,1453.0,0.1689734496733055,-0.074209482,0.09972929648377385,0.0011352335316142756,0.03369322679136381,clean,main,0.0,0.0,0.37673296018995805,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1454.0,1454.0,0.0924701666860937,-0.070875889,0.0981526104484556,0.001531021422960325,0.0391282688469644,clean,main,0.0,0.0,0.2400006182267702,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1455.0,1455.0,0.124071114487712,-0.066976949,0.09500085678091946,0.0019152163162126348,0.043763184484365794,clean,main,0.0,0.0,0.018167447837954764,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1456.0,1456.0,0.1407886620329974,-0.062821636,0.09724217749468107,0.0022934815078041477,0.04789030703393065,clean,main,0.0,0.0,0.102219619158738,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1457.0,1457.0,0.2843080290562187,-0.055879043,0.11159360665317604,0.0019638984364343877,0.04431589372261816,uncertain,critic,0.0,1.0,0.15305091287959816,0.0,1.0
detail,1,1,,,,,,,,,,,,,,,,,,,1458.0,1458.0,0.2175020092460447,-0.050411422,0.12741559317492887,0.0016499266039389727,0.04061928857007435,clean,main,0.0,0.0,0.5294834998527391,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1459.0,1459.0,0.1824283262638047,-0.045754627,0.150350919667364,0.0014742979779644237,0.03839658810316906,clean,main,0.0,0.0,0.30311006180863154,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1460.0,1460.0,0.0800521116504194,-0.043238492,0.16879308742428525,0.001563356308663491,0.03953930081151526,clean,main,0.0,0.0,0.1126467689267715,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1461.0,1461.0,0.1369767716226231,-0.039634187,0.17650851695516898,0.0017561855282633102,0.04190686731626823,clean,main,0.0,0.0,0.295486377252564,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1462.0,1462.0,0.1843728638170014,-0.035154046,0.17742084254909138,0.0017125962645346852,0.041383526487416285,clean,main,0.0,0.0,0.1336032513508819,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1463.0,1463.0,0.1100701036319722,-0.032249563,0.17522976548809016,0.0015559075745425635,0.039444994290056164,clean,main,0.0,0.0,0.025363040303709283,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1464.0,1464.0,0.28060559441855,-0.02599246,0.16584093845750503,0.0013071319077637457,0.03615427924552978,uncertain,critic,0.0,0.0,0.22344681316676118,0.0,1.0
detail,1,1,,,,,,,,,,,,,,,,,,,1465.0,1465.0,0.4479556320025657,-0.016513498,0.15579108534807243,0.0012631695683782607,0.03554109689329046,attack,alarm,1.0,1.0,0.3764761641630272,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1466.0,1466.0,0.2616282559596402,-0.010950663,0.15269473242790169,0.0013262796969120006,0.03641812319315756,clean,main,0.0,0.0,0.7806291306564763,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1467.0,1467.0,0.2805276791903225,-0.005121096,0.15479681012772525,0.0014490886067602348,0.03806689646871984,uncertain,critic,0.0,0.0,0.3661102959411817,0.0,1.0
detail,1,1,,,,,,,,,,,,,,,,,,,1468.0,1468.0,0.2838734536244334,0.0006587948881539,0.1549004806250864,0.0015294803645860228,0.039108571497640035,uncertain,critic,0.0,0.0,0.4052230072238101,0.0,1.0
detail,1,1,,,,,,,,,,,,,,,,,,,1469.0,1469.0,0.2243258705137942,0.0051321364006667,0.15890112385763427,0.001561027925864873,0.03950984593572687,clean,main,0.0,0.0,0.40984510381467043,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1470.0,1470.0,0.2053175429864115,0.0091358445323816,0.1655116368997695,0.0015859231936454913,0.03982365118425847,clean,main,0.0,0.0,0.22103218988941442,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1471.0,1471.0,0.2432464689328927,0.0138180570203918,0.17183696377015523,0.001420889219419295,0.03769468423291665,clean,main,0.0,0.0,0.13577241115174365,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1472.0,1472.0,0.2597484739181702,0.0187366653583474,0.1814214229066326,0.001287664295764334,0.03588403956864854,clean,main,0.0,0.0,0.23727760608195325,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1473.0,1473.0,0.3996247518226117,0.0263544270876326,0.19042710549540756,0.0012094763567725162,0.03477752660515863,uncertain,critic,0.0,1.0,0.2611144436326004,0.0,1.0
detail,1,1,,,,,,,,,,,,,,,,,,,1474.0,1474.0,0.369905888325761,0.0332254563123952,0.1950104247742093,0.0011913395653915131,0.034515787190668466,uncertain,critic,0.0,1.0,0.6001129463878161,0.0,1.0
detail,1,1,,,,,,,,,,,,,,,,,,,1475.0,1475.0,0.2717989370895008,0.0379969259279373,0.19872807727648747,0.0012523933497042307,0.03538916994935359,clean,main,0.0,0.0,0.511364674297387,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1476.0,1476.0,0.2634852837139489,0.0425066930836575,0.20389334974601808,0.0012360879006347036,0.03515804176336765,clean,main,0.0,0.0,0.2323680298275037,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1477.0,1477.0,0.2162509685384482,0.0459815785927534,0.2059573082008158,0.0011480591102734595,0.03388302097324646,clean,main,0.0,0.0,0.18963971802442825,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1478.0,1478.0,0.2167008481347752,0.0493959639835938,0.2054913229146842,0.0010948815589340627,0.03308899452890738,clean,main,0.0,0.0,0.035157405116041596,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1479.0,1479.0,0.3321586322787013,0.0550512173494959,0.20709969236179449,0.0010283371464779789,0.03206769630762364,uncertain,critic,0.0,0.0,0.03628121430717879,0.0,1.0
detail,1,1,,,,,,,,,,,,,,,,,,,1480.0,1480.0,0.2945658895280865,0.0598415107930677,0.21171763078614741,0.0010634047337933254,0.032609887055819825,clean,main,0.0,0.0,0.3784376425525735,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1481.0,1481.0,0.2316053453574126,0.0632767874843546,0.2179607109621258,0.0010054081317554364,0.03170817137198922,clean,main,0.0,0.0,0.26163588711949115,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1482.0,1482.0,0.3227652906722981,0.0684665575481135,0.2153095634106978,0.0009992685771426427,0.03161120967540854,clean,main,0.0,0.0,0.046010742517458625,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1483.0,1483.0,0.2815011761064079,0.0727272499192794,0.2171743878374837,0.0009641778676142799,0.031051213625465268,clean,main,0.0,0.0,0.33196615238942373,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1484.0,1484.0,0.4538598571404298,0.0803499020637024,0.220454844869436,0.0009313082503553515,0.03051734343541966,attack,alarm,1.0,1.0,0.20665833388313282,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1485.0,1485.0,0.3160999820006475,0.0850649036624413,0.23241114197503984,0.0009295471365416506,0.030488475470932464,clean,main,0.0,0.0,0.6479730459141783,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1486.0,1486.0,0.3734200958289226,0.0908320075057709,0.2389855302116025,0.0009045038822357035,0.03007497102634853,uncertain,critic,0.0,0.0,0.26775925625722863,0.0,1.0
detail,1,1,,,,,,,,,,,,,,,,,,,1487.0,1487.0,0.3070114419823166,0.0951555961953019,0.24938066558268454,0.000997418524386573,0.03158193351247787,clean,main,0.0,0.0,0.4071101488237753,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1488.0,1488.0,0.420378333309674,0.1016600509375893,0.2536069603083499,0.000983559088085566,0.031361745616045766,uncertain,critic,0.0,0.0,0.1845317674039828,0.0,1.0
detail,1,1,,,,,,,,,,,,,,,,,,,1489.0,1489.0,0.3163532002403568,0.1059539139236446,0.2571450258176953,0.001029373125655551,0.03208384524422768,clean,main,0.0,0.0,0.4840767271331329,1.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1490.0,1490.0,0.4366066234306236,0.1125669681137842,0.2678320184948584,0.0010903568180195427,0.03302055144935564,uncertain,critic,0.0,0.0,0.186549683325127,0.0,1.0
detail,1,1,,,,,,,,,,,,,,,,,,,1491.0,1491.0,0.5394044223283958,0.1211037171980765,0.25848718112094443,0.0010155262596030434,0.03186732275549742,attack,alarm,1.0,1.0,0.5272373419548254,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1492.0,1492.0,0.7396875088704343,0.1334753930315236,0.24774600382301035,0.0010742505809953641,0.032775762096332164,attack,alarm,1.0,1.0,0.7657433114582827,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1493.0,1493.0,0.5648969234708026,0.1421038236403092,0.25261434053089477,0.0010931692747879484,0.033063110482650426,attack,alarm,1.0,1.0,0.9601695625101809,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1494.0,1494.0,0.6476769897883294,0.1522152869632696,0.2595005029778145,0.0011428607300914128,0.033806223245009384,attack,alarm,1.0,1.0,0.814971843180428,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1495.0,1495.0,0.4276081568050685,0.1577231443601056,0.2714318964769219,0.001226819778773667,0.03502598719199313,uncertain,critic,0.0,0.0,0.8976494589829899,0.0,1.0
detail,1,1,,,,,,,,,,,,,,,,,,,1496.0,1496.0,0.3980740104911169,0.1625301616827258,0.28241728687760603,0.0013221289333551632,0.03636109092636198,clean,main,0.0,0.0,0.48593974430625075,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1497.0,1497.0,0.470715181386334,0.1686938620767979,0.29076207329386,0.0014163038007532105,0.037633811934923767,uncertain,critic,0.0,0.0,0.3715611391429816,0.0,1.0
detail,1,1,,,,,,,,,,,,,,,,,,,1498.0,1498.0,0.2990501498299954,0.1713009878318619,0.296973568331122,0.0016056527886711884,0.040070597558199555,clean,main,0.0,0.0,0.5217816185267659,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1499.0,1499.0,0.4203893378837032,0.1762827548328987,0.30127124698577723,0.001706592213401284,0.041310921236415006,clean,main,0.0,0.0,0.01392363959093812,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1500.0,1500.0,0.5759941407440404,0.1842769825511215,0.3053272854826501,0.0014690211971616074,0.0383278123190146,attack,alarm,1.0,1.0,0.36223858793527486,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1501.0,1501.0,0.5229546006322476,0.191050534912744,0.3060799020578467,0.0014869184300116325,0.03856058129763648,uncertain,critic,0.0,0.0,0.716156747373101,0.0,1.0
detail,1,1,,,,,,,,,,,,,,,,,,,1502.0,1502.0,0.5906542822079013,0.1990426098586472,0.3076035016744104,0.0014917872715634799,0.03862366206826432,attack,alarm,1.0,1.0,0.5879949066165004,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1503.0,1503.0,0.556326870281217,0.2061882950670986,0.3056714813581187,0.0014400141770063467,0.037947518720021035,attack,alarm,1.0,1.0,0.7146181547463286,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1504.0,1504.0,0.5711387127832586,0.2134873034214218,0.3087652997172195,0.0014990205938532459,0.038717187318466795,attack,alarm,1.0,1.0,0.6579955595329705,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1505.0,1505.0,0.6331202673261287,0.2218799626995159,0.31112572773108654,0.0015825530102828338,0.03978131483853738,attack,alarm,1.0,1.0,0.6782563077363499,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1506.0,1506.0,0.5187850251556132,0.2278180639486378,0.315157010096264,0.0016171102203442348,0.040213308995209966,uncertain,critic,0.0,0.0,0.7741578719515516,0.0,1.0
detail,1,1,,,,,,,,,,,,,,,,,,,1507.0,1507.0,0.6080444154568382,0.2354225909788018,0.31997787068071876,0.0015202634594558438,0.0389905560290674,attack,alarm,1.0,1.0,0.5375557646381917,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1508.0,1508.0,0.5886653719845023,0.2424874465989158,0.32646951216385445,0.0015274765876294306,0.039082944971297016,attack,alarm,1.0,1.0,0.7023783141480706,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1509.0,1509.0,0.5091746827518361,0.2478211913219742,0.3292701011638109,0.0016094126254078934,0.04011748528270302,uncertain,critic,0.0,0.0,0.6599882302098046,0.0,1.0
detail,1,1,,,,,,,,,,,,,,,,,,,1510.0,1510.0,0.5526374151283628,0.253917515798102,0.33550998861578063,0.0016436607739275136,0.040542086452568196,uncertain,critic,0.0,0.0,0.4737927876701207,0.0,1.0
detail,1,1,,,,,,,,,,,,,,,,,,,1511.0,1511.0,0.5749973898096861,0.2603391132783337,0.34352749352036377,0.001643673506533423,0.04054224348174905,uncertain,critic,0.0,0.0,0.5330632538190658,0.0,1.0
detail,1,1,,,,,,,,,,,,,,,,,,,1512.0,1512.0,0.5210874233722722,0.2655540794802125,0.34926391098334164,0.0016570655168835205,0.04070706961798553,uncertain,critic,0.0,0.0,0.543390460069427,0.0,1.0
detail,1,1,,,,,,,,,,,,,,,,,,,1513.0,1513.0,0.5327361232208296,0.2708977203550248,0.35667187133695893,0.0016439706533617632,0.040545907973083585,uncertain,critic,0.0,0.0,0.4117221345734633,0.0,1.0
detail,1,1,,,,,,,,,,,,,,,,,,,1514.0,1514.0,0.5379859813096173,0.2762394855741166,0.3549231262617367,0.001554982729079748,0.03943326931766815,uncertain,critic,0.0,0.0,0.4108062178287668,0.0,1.0
detail,1,1,,,,,,,,,,,,,,,,,,,1515.0,1515.0,0.5898848059702394,0.282512391982039,0.35206996516268274,0.001499740892933671,0.038726488259764415,uncertain,critic,0.0,0.0,0.4182379213916818,0.0,1.0
detail,1,1,,,,,,,,,,,,,,,,,,,1516.0,1516.0,0.7940059433598587,0.2927422630095954,0.347728476624582,0.0014615803037515706,0.0382306199760293,attack,alarm,1.0,1.0,0.5114692763374096,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1517.0,1517.0,0.7384350433846567,0.3016561186170966,0.34137688962637,0.0014811902602783237,0.038486234685642134,attack,alarm,1.0,1.0,0.8183689847529461,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1518.0,1518.0,0.6788390053964395,0.3091997763526835,0.3442182972008017,0.0014937636785826785,0.038649239042737676,attack,alarm,1.0,1.0,0.7630985525881698,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1519.0,1519.0,0.7023866825527623,0.317063514476685,0.3449387992000912,0.0014805187518225132,0.03847750968842076,attack,alarm,1.0,1.0,0.6769649262449138,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1520.0,1520.0,0.490206078502546,0.3205263657572023,0.36204389934526354,0.001439571925948858,0.03794169113190473,clean,main,0.0,0.0,0.709004439999649,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1521.0,1521.0,0.4376312884328535,0.3228684642107153,0.3765525421900842,0.0014162584695398288,0.0376332096630068,clean,main,0.0,0.0,0.2888828104113509,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1522.0,1522.0,0.390219021335377,0.3242154753532085,0.39811523011060296,0.0015574021902699277,0.039463935311495835,clean,main,0.0,0.0,0.1376639207977668,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1523.0,1523.0,0.3573521509895053,0.3248782088659345,0.4075393038658125,0.0016882997159903426,0.04108892449298646,clean,main,0.0,0.0,0.015073825931660512,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1524.0,1524.0,0.4656939225101555,0.3276945231388189,0.4166274002099834,0.001821037364436301,0.04267361438214838,clean,main,0.0,0.0,0.1108947868612482,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1525.0,1525.0,0.3670871357464876,0.3284823753909723,0.42718239631254457,0.002048784986791043,0.045263506125697364,clean,main,0.0,0.0,0.11056123431542986,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1526.0,1526.0,0.4219521756847888,0.3303517713968486,0.4334352021801881,0.0023813417019664497,0.048798992837623706,clean,main,0.0,0.0,0.1327750016472118,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1527.0,1527.0,0.4760403923825071,0.3332655438165617,0.4372003334883571,0.0025865609108392394,0.050858243292894414,clean,main,0.0,0.0,0.023733889232690486,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1528.0,1528.0,0.4031303251710271,0.334662839443651,0.4455366201767692,0.002864662016167712,0.05352253746009911,clean,main,0.0,0.0,0.08706060216938871,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1529.0,1529.0,0.4848989727722421,0.3376675621102228,0.4460361237014525,0.002715802862524386,0.05211336548836955,clean,main,0.0,0.0,0.0944029866381827,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1530.0,1530.0,0.4317765202102398,0.3395497412722232,0.45367937355101673,0.0024766433307811257,0.04976588521046447,clean,main,0.0,0.0,0.08843859382560193,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1531.0,1531.0,0.4724523723621157,0.342207793894021,0.45693383897293577,0.0022461181553537672,0.047393229003242304,clean,main,0.0,0.0,0.049083491711293004,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1532.0,1532.0,0.5551901079905951,0.3464674401759524,0.4569876351072483,0.00202086743258988,0.04495405913362975,clean,main,0.0,0.0,0.03574025989252527,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1533.0,1533.0,0.5157431760948523,0.3498529548943304,0.4622954483608446,0.0017892924445788573,0.042300028895721306,clean,main,0.0,0.0,0.2286575223651618,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1534.0,1534.0,0.595901272266829,0.3547739212417804,0.4626691864256864,0.0016557159840594358,0.04069049009362551,clean,main,0.0,0.0,0.12585256955991797,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1535.0,1535.0,0.5714022750708172,0.3591064883183611,0.47003464580731197,0.0014731181006059013,0.038381220676339894,clean,main,0.0,0.0,0.3135603573992034,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1536.0,1536.0,0.6170399270140721,0.3642651570922753,0.4661134784102973,0.0013314541839688956,0.03648909678203745,clean,main,0.0,0.0,0.24185953050631015,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1537.0,1537.0,0.6131519647934512,0.3692428932462989,0.4728583699816303,0.001203952888647466,0.03469802427584986,clean,main,0.0,0.0,0.3583876820093205,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1538.0,1538.0,0.55988407848886,0.3730557169511501,0.4693106143401073,0.0010935388708226388,0.03306869926112364,clean,main,0.0,0.0,0.3362936490659827,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1539.0,1539.0,0.5078944829584859,0.3757524922712967,0.47053316689409563,0.0010517139495621684,0.03243013952424763,clean,main,0.0,0.0,0.2203953939979264,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1540.0,1540.0,0.5346711452338562,0.3789308653305479,0.46811495398801245,0.0012331098427306759,0.03511566378029434,clean,main,0.0,0.0,0.09180066342955495,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1541.0,1541.0,0.4876321514771346,0.3811048910534796,0.4696917356168889,0.0013437504789623922,0.03665720227953018,clean,main,0.0,0.0,0.1633118501044858,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1542.0,1542.0,0.5326771185493246,0.3841363356033965,0.46896790845744396,0.0015294234546324454,0.03910784390160681,clean,main,0.0,0.0,0.04440710920737334,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1543.0,1543.0,0.6649427302275724,0.38975246349588,0.46135415492243415,0.001698761498128598,0.0412160344784478,uncertain,critic,0.0,0.0,0.1571381646743223,0.0,1.0
detail,1,1,,,,,,,,,,,,,,,,,,,1544.0,1544.0,0.4413110885875775,0.390783635997714,0.46368591921001623,0.0017144812578501626,0.04140629490609082,clean,main,0.0,0.0,0.47339889522042977,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1545.0,1545.0,0.4522039285658971,0.3920120418490777,0.46286985112660206,0.0016871852987235573,0.04107536121233211,clean,main,0.0,0.0,0.04843291874901934,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1546.0,1546.0,0.5655904928032093,0.3954836108681603,0.46658366381885136,0.001589723341237878,0.03987133483140335,clean,main,0.0,0.0,0.02504453922496208,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1547.0,1547.0,0.424704119424832,0.3960680210392937,0.4780258413082563,0.00138528367011775,0.03721939911011125,clean,main,0.0,0.0,0.24077636041850914,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1548.0,1548.0,0.4592148108833787,0.3973309568361754,0.4863822301687583,0.0012267817212965112,0.03502544391291153,clean,main,0.0,0.0,0.12835125752669618,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1549.0,1549.0,0.4378695368644151,0.3981417284367402,0.49342478516581334,0.0011787614145062544,0.034333095032435604,clean,main,0.0,0.0,0.06568245052409905,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1550.0,1550.0,0.3531288227588705,0.3972414703231828,0.5010392126299792,0.0010646499837609015,0.032628974604803344,clean,main,0.0,0.0,0.13724169092648664,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1551.0,1551.0,0.4573375534034988,0.3984433919847891,0.5069269752514193,0.001080928278162954,0.032877473719295315,clean,main,0.0,0.0,0.3631613278626321,0.0,0.0
detail,1,1,,,,,,,,,,,,,,,,,,,1552.0,1552.0,0.4236067732984619,0.3989466596110625,0.5048356282456279,0.0010343459143996984,0.03216124864490958,clean,main,0.0,0.0,0.12175907436256606,0.0,0.0
